title,category,publish_date,article_url
"Saham Naik 61,5 Kali, BRI Komitmen Hadirkan Social Values ke Masyarakat",detikFinance,"Jumat, 10 Nov 2023 13:48 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7029384/saham-naik-61-5-kali-bri-komitmen-hadirkan-social-values-ke-masyarakat
"Perjalanan IPO BRI di Pasar Saham, Berbarengan dengan Hari Pahlawan",detikFinance,"Jumat, 10 Nov 2023 13:44 WIB",https://finance.detik.com/bursa-dan-valas/d-7029376/perjalanan-ipo-bri-di-pasar-saham-berbarengan-dengan-hari-pahlawan
"20 Tahun Melantai di BEI, Ini Sederet Pencapaian Saham BRI",detikFinance,"Jumat, 10 Nov 2023 13:35 WIB",https://finance.detik.com/bursa-dan-valas/d-7029312/20-tahun-melantai-di-bei-ini-sederet-pencapaian-saham-bri
"20 Tahun Melantai di Bursa Efek Indonesia, Saham BBRI Naik 61,5 Kali",detikFinance,"Jumat, 10 Nov 2023 13:08 WIB",https://finance.detik.com/bursa-dan-valas/d-7029298/20-tahun-melantai-di-bursa-efek-indonesia-saham-bbri-naik-61-5-kali
"Bursa Asia Mayoritas Melemah, IHSG Hari Ini Dibuka di Dua Arah",detikFinance,"Rabu, 18 Okt 2023 09:15 WIB",https://finance.detik.com/bursa-dan-valas/d-6988121/bursa-asia-mayoritas-melemah-ihsg-hari-ini-dibuka-di-dua-arah
Saham Apa yang Bisa Jadi Pilihan Hari Ini? Nih Daftarnya,detikFinance,"Rabu, 18 Okt 2023 08:40 WIB",https://finance.detik.com/bursa-dan-valas/d-6988067/saham-apa-yang-bisa-jadi-pilihan-hari-ini-nih-daftarnya
Hybrid Bank-AgenBRILink Raih Penghargaan dari The Banker London,detikFinance,"Jumat, 29 Sep 2023 10:46 WIB",https://finance.detik.com/moneter/d-6955870/hybrid-bank-agenbrilink-raih-penghargaan-dari-the-banker-london
Pengin Cuan Tambahan? Simak Dulu Saham-saham Ini,detikFinance,"Rabu, 20 Sep 2023 08:36 WIB",https://finance.detik.com/bursa-dan-valas/d-6940505/pengin-cuan-tambahan-simak-dulu-saham-saham-ini
"IHSG Hari Ini Menguat Lagi, Kapan Balik ke 7.000 Nih?",detikFinance,"Selasa, 19 Sep 2023 09:12 WIB",https://finance.detik.com/bursa-dan-valas/d-6938582/ihsg-hari-ini-menguat-lagi-kapan-balik-ke-7-000-nih
Simak Saham-saham Pilihan yang Berpotensi Kasih Cuan,detikFinance,"Selasa, 19 Sep 2023 08:42 WIB",https://finance.detik.com/bursa-dan-valas/d-6938539/simak-saham-saham-pilihan-yang-berpotensi-kasih-cuan
"IHSG Diprediksi Bergerak ke 6.954, Simak Rekomendasi Saham Hari Ini",detikFinance,"Kamis, 14 Sep 2023 08:38 WIB",https://finance.detik.com/bursa-dan-valas/d-6930173/ihsg-diprediksi-bergerak-ke-6-954-simak-rekomendasi-saham-hari-ini
IHSG Hari Ini Dibuka di Zona Merah,detikFinance,"Rabu, 13 Sep 2023 09:32 WIB",https://finance.detik.com/bursa-dan-valas/d-6928218/ihsg-hari-ini-dibuka-di-zona-merah
IHSG Masih Merah di Perdagangan Awal Pekan,detikFinance,"Senin, 11 Sep 2023 09:22 WIB",https://finance.detik.com/bursa-dan-valas/d-6924226/ihsg-masih-merah-di-perdagangan-awal-pekan
"Akhir Pekan IHSG Sempat Dibuka Hijau, Eh Merah Lagi",detikFinance,"Jumat, 08 Sep 2023 09:28 WIB",https://finance.detik.com/bursa-dan-valas/d-6919830/akhir-pekan-ihsg-sempat-dibuka-hijau-eh-merah-lagi
"Hadir di AIPF 2023, Dirut BRI Ungkap Tantangan Layani Segmen UMKM",detikFinance,"Selasa, 05 Sep 2023 20:28 WIB",https://finance.detik.com/moneter/d-6915278/hadir-di-aipf-2023-dirut-bri-ungkap-tantangan-layani-segmen-umkm
Andre Rosiade Apresiasi Kinerja BRI yang Berhasil Cetak Lonjakan Laba,detikFinance,"Rabu, 30 Agu 2023 21:50 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6904698/andre-rosiade-apresiasi-kinerja-bri-yang-berhasil-cetak-lonjakan-laba
"Laba BRI Semester I-2023 Naik 18%, Nyaris Rp 30 T",detikFinance,"Rabu, 30 Agu 2023 09:59 WIB",https://finance.detik.com/bursa-dan-valas/d-6903122/laba-bri-semester-i-2023-naik-18-nyaris-rp-30-t
"IHSG Dibuka Hijau, Mendekati Level 7.000",detikFinance,"Rabu, 30 Agu 2023 09:22 WIB",https://finance.detik.com/bursa-dan-valas/d-6903067/ihsg-dibuka-hijau-mendekati-level-7-000
"IHSG Dibuka ke Level 6.921, Bursa Asia Serentak Hijau",detikFinance,"Selasa, 29 Agu 2023 09:42 WIB",https://finance.detik.com/bursa-dan-valas/d-6901202/ihsg-dibuka-ke-level-6-921-bursa-asia-serentak-hijau
"IHSG Pagi Ini Dibuka Menguat ke 6.895, Bursa Asia Melesat",detikFinance,"Senin, 28 Agu 2023 09:50 WIB",https://finance.detik.com/bursa-dan-valas/d-6899088/ihsg-pagi-ini-dibuka-menguat-ke-6-895-bursa-asia-melesat
"IHSG Pagi Ini Dibuka Merah di 6.919, Turun 0,02%",detikFinance,"Kamis, 24 Agu 2023 09:15 WIB",https://finance.detik.com/bursa-dan-valas/d-6892718/ihsg-pagi-ini-dibuka-merah-di-6-919-turun-0-02
"IHSG Sempat Dibuka Melemah, Lalu Balik Arah Menguat!",detikFinance,"Selasa, 15 Agu 2023 09:31 WIB",https://finance.detik.com/bursa-dan-valas/d-6876898/ihsg-sempat-dibuka-melemah-lalu-balik-arah-menguat
Awal Pekan IHSG dan Bursa Asia Kompak Melemah,detikFinance,"Senin, 14 Agu 2023 09:24 WIB",https://finance.detik.com/bursa-dan-valas/d-6874803/awal-pekan-ihsg-dan-bursa-asia-kompak-melemah
IHSG Pagi Ini Dibuka Menguat 31 Poin ke Level 6.898,detikFinance,"Selasa, 18 Jul 2023 09:13 WIB",https://finance.detik.com/bursa-dan-valas/d-6828400/ihsg-pagi-ini-dibuka-menguat-31-poin-ke-level-6-898
BRI Boyong 9 Penghargaan dalam FinanceAsia Awards 2023,detikFinance,"Kamis, 29 Jun 2023 12:29 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6798082/bri-boyong-9-penghargaan-dalam-financeasia-awards-2023
"BNI dan BRI Bakal Lepas Saham dari BSI, Dirut Buka-bukaan Penggantinya",detikFinance,"Kamis, 22 Jun 2023 19:15 WIB",https://finance.detik.com/bursa-dan-valas/d-6787369/bni-dan-bri-bakal-lepas-saham-dari-bsi-dirut-buka-bukaan-penggantinya
"IHSG Pagi Ini Dibuka Merah Turun 0,12%",detikFinance,"Senin, 19 Jun 2023 09:19 WIB",https://finance.detik.com/bursa-dan-valas/d-6780140/ihsg-pagi-ini-dibuka-merah-turun-0-12
Jurus BRI Jadi Perusahaan Terbesar di Indonesia Versi Forbes,detikFinance,"Jumat, 16 Jun 2023 13:23 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6776153/jurus-bri-jadi-perusahaan-terbesar-di-indonesia-versi-forbes
"Anak Usaha BRI Terbitkan Obligasi Rp 500 M, Segini Kuponnya",detikFinance,"Kamis, 15 Jun 2023 16:46 WIB",https://finance.detik.com/bursa-dan-valas/d-6775092/anak-usaha-bri-terbitkan-obligasi-rp-500-m-segini-kuponnya
"Mandiri Tunas Finance Terbitkan Obigasi Rp 1 T, Segini Kuponnya",detikFinance,"Rabu, 14 Jun 2023 15:36 WIB",https://finance.detik.com/bursa-dan-valas/d-6772850/mandiri-tunas-finance-terbitkan-obigasi-rp-1-t-segini-kuponnya
"Ditopang Layanan Digital, Fee Based Income BRI Tumbuh 11,5% di Q1 2023",detikFinance,"Jumat, 09 Jun 2023 12:50 WIB",https://finance.detik.com/moneter/d-6763540/ditopang-layanan-digital-fee-based-income-bri-tumbuh-11-5-di-q1-2023
"IHSG Dibuka di Dua Arah, Bursa Asia 'Kebakaran'",detikFinance,"Rabu, 24 Mei  2023 09:04 WIB",https://finance.detik.com/bursa-dan-valas/d-6735570/ihsg-dibuka-di-dua-arah-bursa-asia-kebakaran
"Permodalan Kuat, BRI Bagi Dividen Optimal dalam Empat Tahun ke Depan",detikFinance,"Rabu, 24 Mei  2023 07:17 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6735463/permodalan-kuat-bri-bagi-dividen-optimal-dalam-empat-tahun-ke-depan
"RI Menarik Sebagai Tujuan Investasi, Dirut Optimistis Kinerja BRI Positif",detikFinance,"Rabu, 24 Mei  2023 07:07 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6735456/ri-menarik-sebagai-tujuan-investasi-dirut-optimistis-kinerja-bri-positif
"Saham BRI Tembus Rekor Baru, Dirut BRI Apresiasi Investor",detikFinance,"Senin, 22 Mei  2023 10:02 WIB",https://finance.detik.com/bursa-dan-valas/d-6731690/saham-bri-tembus-rekor-baru-dirut-bri-apresiasi-investor
Mantap! Saham BRI Tembus Rekor Baru,detikFinance,"Jumat, 19 Mei  2023 17:50 WIB",https://finance.detik.com/bursa-dan-valas/d-6728586/mantap-saham-bri-tembus-rekor-baru
"Rahasia BRI Sukses Cetak Laba Rp 15,56 T dalam 3 Bulan",detikFinance,"Selasa, 09 Mei  2023 08:49 WIB",https://finance.detik.com/moneter/d-6710788/rahasia-bri-sukses-cetak-laba-rp-15-56-t-dalam-3-bulan
"Geger Krisis Perbankan di AS, Investasi Apa yang Aman?",detikFinance,"Senin, 08 Mei  2023 06:30 WIB",https://finance.detik.com/portofolio/d-6708659/geger-krisis-perbankan-di-as-investasi-apa-yang-aman
"Cetak Laba Rp 15 T dalam 3 Bulan, Saham BBRI Sempat 'Terbang'",detikFinance,"Jumat, 28 Apr 2023 18:21 WIB",https://finance.detik.com/bursa-dan-valas/d-6694788/cetak-laba-rp-15-t-dalam-3-bulan-saham-bbri-sempat-terbang
"Sektor UMKM Dongkrak Laba BRI Tumbuh 27,37% di Q1 2023",detikFinance,"Jumat, 28 Apr 2023 15:44 WIB",https://finance.detik.com/moneter/d-6694554/sektor-umkm-dongkrak-laba-bri-tumbuh-27-37-di-q1-2023
Sekuritas Patungan BRI-Danareksa Tuntaskan Pendampingan Proyek Strategis Rp 100 T Lebih,detikFinance,"Jumat, 28 Apr 2023 07:42 WIB",https://finance.detik.com/bursa-dan-valas/d-6693730/sekuritas-patungan-bri-danareksa-tuntaskan-pendampingan-proyek-strategis-rp-100-t-lebih
"Serbu! BRI Lagi Sebar Promo Lebaran, Diskon hingga 50%",detikFinance,"Jumat, 21 Apr 2023 18:40 WIB",https://finance.detik.com/moneter/d-6684916/serbu-bri-lagi-sebar-promo-lebaran-diskon-hingga-50
BRI Pastikan Layanan Perbankan Tetap Optimal Selama Libur Lebaran,detikFinance,"Rabu, 19 Apr 2023 13:46 WIB",https://finance.detik.com/moneter/d-6681563/bri-pastikan-layanan-perbankan-tetap-optimal-selama-libur-lebaran
"Saham BBRI Cetak Rekor, Analis Prediksi Bisa Tembus Rp 6.200/Lembar",detikFinance,"Senin, 17 Apr 2023 08:51 WIB",https://finance.detik.com/bursa-dan-valas/d-6676931/saham-bbri-cetak-rekor-analis-prediksi-bisa-tembus-rp-6-200-lembar
Kian Melesat! Saham BBRI Pecah Rekor Tertinggi Sepanjang Masa,detikFinance,"Sabtu, 15 Apr 2023 20:38 WIB",https://finance.detik.com/bursa-dan-valas/d-6675247/kian-melesat-saham-bbri-pecah-rekor-tertinggi-sepanjang-masa
Ini 6 Fitur di Aplikasi BRImo yang Mudahkan Keperluan Ramadan-Lebaran,detikFinance,"Rabu, 12 Apr 2023 10:58 WIB",https://finance.detik.com/moneter/d-6668527/ini-6-fitur-di-aplikasi-brimo-yang-mudahkan-keperluan-ramadan-lebaran
"IHSG Masih Tertahan, Simak Saham yang Bisa Kasih Cuan Pekan Ini",detikFinance,"Senin, 03 Apr 2023 07:30 WIB",https://finance.detik.com/portofolio/d-6651979/ihsg-masih-tertahan-simak-saham-yang-bisa-kasih-cuan-pekan-ini
Penjaminan Saham dan Obligasi Sekuritas Anak BUMN Tembus Rp 80 T Sepanjang 2022,detikFinance,"Jumat, 31 Mar 2023 10:17 WIB",https://finance.detik.com/bursa-dan-valas/d-6648068/penjaminan-saham-dan-obligasi-sekuritas-anak-bumn-tembus-rp-80-t-sepanjang-2022
"Simpel, Ini Cara Mudah Bayar Zakat di BRImo",detikFinance,"Selasa, 28 Mar 2023 14:48 WIB",https://finance.detik.com/moneter/d-6642451/simpel-ini-cara-mudah-bayar-zakat-di-brimo
"Belum Mampu Rebound, IHSG Masih Melemah",detikFinance,"Kamis, 16 Mar 2023 09:06 WIB",https://finance.detik.com/bursa-dan-valas/d-6621701/belum-mampu-rebound-ihsg-masih-melemah
"IHSG Babak Belur Dihantam Efek Bank Silicon Valley, Bagaimana Proyeksinya?",detikFinance,"Selasa, 14 Mar 2023 18:00 WIB",https://finance.detik.com/bursa-dan-valas/d-6618716/ihsg-babak-belur-dihantam-efek-bank-silicon-valley-bagaimana-proyeksinya
"Efek Bank Silicon Valley Bangkrut, Saham Perbankan-Teknologi Amsyong",detikFinance,"Selasa, 14 Mar 2023 14:27 WIB",https://finance.detik.com/bursa-dan-valas/d-6618255/efek-bank-silicon-valley-bangkrut-saham-perbankan-teknologi-amsyong
"BRI Bakal Buyback Saham Rp 1,5 T, Ini Alasannya",detikFinance,"Senin, 13 Mar 2023 15:03 WIB",https://finance.detik.com/bursa-dan-valas/d-6616279/bri-bakal-buyback-saham-rp-1-5-t-ini-alasannya
"Bank BUMN Gelar RUPS Pekan Ini, Siapa Direksi-Komisaris yang Diganti?",detikFinance,"Senin, 13 Mar 2023 13:04 WIB",https://finance.detik.com/bursa-dan-valas/d-6616005/bank-bumn-gelar-rups-pekan-ini-siapa-direksi-komisaris-yang-diganti
Siap-siap! BRI Mau Bagi-bagi Dividen Lebih dari Rp 40 Triliun,detikFinance,"Senin, 13 Mar 2023 07:00 WIB",https://finance.detik.com/bursa-dan-valas/d-6615228/siap-siap-bri-mau-bagi-bagi-dividen-lebih-dari-rp-40-triliun
"Ada Waran Terstruktur Baru di BEI, Ini Keuntungannya",detikFinance,"Senin, 13 Feb 2023 13:18 WIB",https://finance.detik.com/bursa-dan-valas/d-6566653/ada-waran-terstruktur-baru-di-bei-ini-keuntungannya
IHSG Diramal Bergerak di Rentang 6.772-6.900,detikFinance,"Senin, 13 Feb 2023 08:37 WIB",https://finance.detik.com/market-research/d-6565401/ihsg-diramal-bergerak-di-rentang-6-772-6-900
"Industri Pasar Modal Bergairah, Anak Usaha BRI Cetak Kinerja Cerah",detikFinance,"Kamis, 09 Feb 2023 14:53 WIB",https://finance.detik.com/bursa-dan-valas/d-6560287/industri-pasar-modal-bergairah-anak-usaha-bri-cetak-kinerja-cerah
"Seharian Naik Turun, IHSG Parkir Menguat di 6.940",detikFinance,"Rabu, 08 Feb 2023 15:57 WIB",https://finance.detik.com/bursa-dan-valas/d-6558377/seharian-naik-turun-ihsg-parkir-menguat-di-6-940
Dirut BRI Buka-bukaan Alasan Gencar Buyback Saham di Awal Tahun,detikFinance,"Rabu, 08 Feb 2023 13:52 WIB",https://finance.detik.com/bursa-dan-valas/d-6558045/dirut-bri-buka-bukaan-alasan-gencar-buyback-saham-di-awal-tahun
"IHSG Dibuka Melemah Sebentar, Terus Naik ke Zona Hijau",detikFinance,"Rabu, 08 Feb 2023 09:07 WIB",https://finance.detik.com/bursa-dan-valas/d-6557432/ihsg-dibuka-melemah-sebentar-terus-naik-ke-zona-hijau
"Emiten Bank Raksasa Dulang Cuan Jumbo, Bagaimana Prospek Sahamnya?",detikFinance,"Senin, 30 Jan 2023 06:30 WIB",https://finance.detik.com/portofolio/d-6541057/emiten-bank-raksasa-dulang-cuan-jumbo-bagaimana-prospek-sahamnya
"Emiten SCTV dan Sandiaga Masuk LQ45, Ini Daftar Terbarunya",detikFinance,"Kamis, 26 Jan 2023 11:06 WIB",https://finance.detik.com/bursa-dan-valas/d-6535116/emiten-sctv-dan-sandiaga-masuk-lq45-ini-daftar-terbarunya
"Loyo Lagi, IHSG Hari Ini Dibuka Anjlok Cukup Dalam",detikFinance,"Senin, 19 Des 2022 09:19 WIB",https://finance.detik.com/bursa-dan-valas/d-6468872/loyo-lagi-ihsg-hari-ini-dibuka-anjlok-cukup-dalam
BRI Beri Penghargaan ke UMKM Peserta BRILIANPRENEUR 2022,detikFinance,"Sabtu, 17 Des 2022 20:25 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6467175/bri-beri-penghargaan-ke-umkm-peserta-brilianpreneur-2022
"Business Deals UMKM EXPO(RT) BRILIANPRENEUR Tembus Rp 1,2 Triliun",detikFinance,"Sabtu, 17 Des 2022 19:37 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6467128/business-deals-umkm-expo-rt-brilianpreneur-tembus-rp-1-2-triliun
"Ada Bom Bunuh Diri di Polsek Astana Anyar, IHSG Dibuka Melemah",detikFinance,"Rabu, 07 Des 2022 09:22 WIB",https://finance.detik.com/bursa-dan-valas/d-6447174/ada-bom-bunuh-diri-di-polsek-astana-anyar-ihsg-dibuka-melemah
2 Strategi BRI Genjot Inklusi Keuangan di Indonesia,detikFinance,"Rabu, 26 Okt 2022 15:40 WIB",https://finance.detik.com/moneter/d-6369754/2-strategi-bri-genjot-inklusi-keuangan-di-indonesia
Strategi Hybrid Bank BRI untuk Genjot Inklusi Keuangan di Daerah 3T,detikFinance,"Rabu, 26 Okt 2022 14:28 WIB",https://finance.detik.com/moneter/d-6369715/strategi-hybrid-bank-bri-untuk-genjot-inklusi-keuangan-di-daerah-3t
"Beri Kesejahteraan Karyawan, BRI Berencana Buyback Saham Setiap Tahun",detikFinance,"Jumat, 14 Okt 2022 13:26 WIB",https://finance.detik.com/bursa-dan-valas/d-6347622/beri-kesejahteraan-karyawan-bri-berencana-buyback-saham-setiap-tahun
"Resmi Meluncur di Pasar Modal, Seberapa Cuan Waran Terstruktur?",detikFinance,"Senin, 19 Sep 2022 11:35 WIB",https://finance.detik.com/bursa-dan-valas/d-6299334/resmi-meluncur-di-pasar-modal-seberapa-cuan-waran-terstruktur
BRI Kejar Laba Rp 40 Triliun Tahun Ini,detikFinance,"Rabu, 14 Sep 2022 19:14 WIB",https://finance.detik.com/bursa-dan-valas/d-6291980/bri-kejar-laba-rp-40-triliun-tahun-ini
"BRI Danareksa Catat Transaksi Rights Issue Tembus Rp 95,9 T",detikFinance,"Sabtu, 10 Sep 2022 09:13 WIB",https://finance.detik.com/bursa-dan-valas/d-6283596/bri-danareksa-catat-transaksi-rights-issue-tembus-rp-95-9-t
"Hari Kejepit, IHSG Bergerak Terbatas",detikFinance,"Senin, 15 Agu 2022 08:44 WIB",https://finance.detik.com/market-research/d-6234929/hari-kejepit-ihsg-bergerak-terbatas
"Marak Sentimen Negatif, IHSG Bakal Bergerak Terbatas",detikFinance,"Jumat, 15 Jul 2022 08:46 WIB",https://finance.detik.com/market-research/d-6180132/marak-sentimen-negatif-ihsg-bakal-bergerak-terbatas
"IHSG Menguat Lagi, Ini Saham-saham yang Bisa Cuan",detikFinance,"Selasa, 12 Jul 2022 09:11 WIB",https://finance.detik.com/bursa-dan-valas/d-6174615/ihsg-menguat-lagi-ini-saham-saham-yang-bisa-cuan
"Awal Pekan Cerah, IHSG Dibuka di Zona Hijau",detikFinance,"Senin, 11 Jul 2022 09:11 WIB",https://finance.detik.com/bursa-dan-valas/d-6172787/awal-pekan-cerah-ihsg-dibuka-di-zona-hijau
Dirut BRI Raih The Best SME Banker di Ajang Bergengsi se-Asia,detikFinance,"Kamis, 07 Jul 2022 14:47 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6167061/dirut-bri-raih-the-best-sme-banker-di-ajang-bergengsi-se-asia
"Kemarin Anjlok, IHSG Ada Potensi Rebound",detikFinance,"Selasa, 05 Jul 2022 08:52 WIB",https://finance.detik.com/market-research/d-6162460/kemarin-anjlok-ihsg-ada-potensi-rebound
"Jumbo! Emiten Sawit Ini Dapat Pinjaman Rp 3,6 T, buat Apa Uangnya?",detikFinance,"Rabu, 29 Jun 2022 17:14 WIB",https://finance.detik.com/bursa-dan-valas/d-6153626/jumbo-emiten-sawit-ini-dapat-pinjaman-rp-3-6-t-buat-apa-uangnya
Jumbo! Ini Jumlah Anggaran 10 Perusahaan Raksasa RI untuk Gaji Karyawan,detikFinance,"Senin, 27 Jun 2022 13:00 WIB",https://finance.detik.com/bursa-dan-valas/d-6148970/jumbo-ini-jumlah-anggaran-10-perusahaan-raksasa-ri-untuk-gaji-karyawan
BRI Terbitkan Obligasi Hijau Rp 5 Triliun,detikFinance,"Kamis, 23 Jun 2022 18:41 WIB",https://finance.detik.com/moneter/d-6143684/bri-terbitkan-obligasi-hijau-rp-5-triliun
"The Fed Kerek Bunga Acuan 0,75%, IHSG Langsung Terjun Bebas",detikFinance,"Jumat, 17 Jun 2022 09:22 WIB",https://finance.detik.com/bursa-dan-valas/d-6131855/the-fed-kerek-bunga-acuan-0-75-ihsg-langsung-terjun-bebas
IHSG Dibuka Cemerlang! Pagi Ini Melesat 1% Lebih,detikFinance,"Kamis, 16 Jun 2022 09:09 WIB",https://finance.detik.com/bursa-dan-valas/d-6129910/ihsg-dibuka-cemerlang-pagi-ini-melesat-1-lebih
IHSG Pagi Ini Kebakaran! Anjlok Hampir 1%,detikFinance,"Jumat, 10 Jun 2022 09:18 WIB",https://finance.detik.com/bursa-dan-valas/d-6119757/ihsg-pagi-ini-kebakaran-anjlok-hampir-1
"IHSG Merah, Saham HMSP Hingga BMRI Bisa Jadi Pilihan",detikFinance,"Kamis, 09 Jun 2022 09:05 WIB",https://finance.detik.com/bursa-dan-valas/d-6117795/ihsg-merah-saham-hmsp-hingga-bmri-bisa-jadi-pilihan
"IHSG Hari Ini Melemah, Saham Apa yang Bisa Cuan?",detikFinance,"Senin, 06 Jun 2022 09:09 WIB",https://finance.detik.com/bursa-dan-valas/d-6112110/ihsg-hari-ini-melemah-saham-apa-yang-bisa-cuan
Laju Penguatan Saham GoTo di Tengah Landainya IHSG,detikFinance,"Jumat, 03 Jun 2022 06:15 WIB",https://finance.detik.com/bursa-dan-valas/d-6107788/laju-penguatan-saham-goto-di-tengah-landainya-ihsg
Membandingkan Kinerja GoTo dengan Saham Emiten Teknologi Global,detikFinance,"Rabu, 25 Mei  2022 12:32 WIB",https://finance.detik.com/bursa-dan-valas/d-6094846/membandingkan-kinerja-goto-dengan-saham-emiten-teknologi-global
Mantab! Kinerja Bank Pelat Merah Kinclong Meski Dihimpit Pandemi,detikFinance,"Selasa, 24 Mei  2022 15:21 WIB",https://finance.detik.com/moneter/d-6093498/mantab-kinerja-bank-pelat-merah-kinclong-meski-dihimpit-pandemi
Masuk Zona Hijau! IHSG Hari Ini Dibuka Cerah,detikFinance,"Selasa, 24 Mei  2022 09:25 WIB",https://finance.detik.com/bursa-dan-valas/d-6092445/masuk-zona-hijau-ihsg-hari-ini-dibuka-cerah
"IHSG Merangkak Lagi, Mulai 'Pepet' Level 7.000",detikFinance,"Senin, 23 Mei  2022 09:15 WIB",https://finance.detik.com/bursa-dan-valas/d-6090551/ihsg-merangkak-lagi-mulai-pepet-level-7-000
"Jelang Akhir Pekan, IHSG Dibuka Cerah",detikFinance,"Jumat, 20 Mei  2022 09:26 WIB",https://finance.detik.com/bursa-dan-valas/d-6086341/jelang-akhir-pekan-ihsg-dibuka-cerah
"Nah Lho! IHSG Jeblok Lagi, Pagi Ini Turun 1,8%",detikFinance,"Kamis, 19 Mei  2022 09:30 WIB",https://finance.detik.com/bursa-dan-valas/d-6084508/nah-lho-ihsg-jeblok-lagi-pagi-ini-turun-1-8
"IHSG Dibuka Cerah, Ini Saham-saham yang Bisa Kasih Cuan",detikFinance,"Rabu, 18 Mei  2022 09:15 WIB",https://finance.detik.com/bursa-dan-valas/d-6082651/ihsg-dibuka-cerah-ini-saham-saham-yang-bisa-kasih-cuan
"IHSG Anjlok, Saatnya Borong Saham Bank Besar",detikFinance,"Rabu, 11 Mei  2022 08:56 WIB",https://finance.detik.com/market-research/d-6071992/ihsg-anjlok-saatnya-borong-saham-bank-besar
BRI Hadirkan Program Mudik Gratis Pakai KA untuk 100 Pengguna BRImo,detikFinance,"Selasa, 26 Apr 2022 15:32 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6052018/bri-hadirkan-program-mudik-gratis-pakai-ka-untuk-100-pengguna-brimo
"Laba Bersih Naik 78%, BRI Mandi Cuan Rp 12,22 Triliun di Kuartal I",detikFinance,"Senin, 25 Apr 2022 14:43 WIB",https://finance.detik.com/bursa-dan-valas/d-6050034/laba-bersih-naik-78-bri-mandi-cuan-rp-12-22-triliun-di-kuartal-i
IHSG Hari Ini Tancap Gas Lagi! Saham MEDC Hingga PGAS Masih Bisa Dibeli,detikFinance,"Kamis, 21 Apr 2022 09:07 WIB",https://finance.detik.com/bursa-dan-valas/d-6043263/ihsg-hari-ini-tancap-gas-lagi-saham-medc-hingga-pgas-masih-bisa-dibeli
"Mengenal Indeks Saham IDX30, Fungsi serta Daftar Lengkapnya",detikFinance,"Rabu, 13 Apr 2022 09:31 WIB",https://finance.detik.com/bursa-dan-valas/d-6030356/mengenal-indeks-saham-idx30-fungsi-serta-daftar-lengkapnya
"Masih Rugi, Saham GoTo Layak Dibeli?",detikFinance,"Rabu, 30 Mar 2022 13:29 WIB",https://finance.detik.com/bursa-dan-valas/d-6007916/masih-rugi-saham-goto-layak-dibeli
"IHSG Hari Ini Labil, Simak Rekomendasi Saham Pilihan",detikFinance,"Jumat, 25 Mar 2022 09:20 WIB",https://finance.detik.com/bursa-dan-valas/d-5999952/ihsg-hari-ini-labil-simak-rekomendasi-saham-pilihan
Top! IHSG Hari Ini Ditutup All Time High Lagi,detikFinance,"Kamis, 24 Mar 2022 16:21 WIB",https://finance.detik.com/bursa-dan-valas/d-5999006/top-ihsg-hari-ini-ditutup-all-time-high-lagi
"IHSG Hari Ini Dibuka 2 Arah, Cek Saham-saham yang Bisa Cuan!",detikFinance,"Kamis, 24 Mar 2022 09:19 WIB",https://finance.detik.com/bursa-dan-valas/d-5998155/ihsg-hari-ini-dibuka-2-arah-cek-saham-saham-yang-bisa-cuan
"IHSG Hari Ini Masih Berotot, Cek Saham-saham yang Diramal Cuan!",detikFinance,"Rabu, 23 Mar 2022 09:26 WIB",https://finance.detik.com/bursa-dan-valas/d-5996465/ihsg-hari-ini-masih-berotot-cek-saham-saham-yang-diramal-cuan
"IHSG Hari Ini Menguat Lagi, Cek Saham-saham Pilihan",detikFinance,"Jumat, 18 Mar 2022 09:13 WIB",https://finance.detik.com/bursa-dan-valas/d-5989019/ihsg-hari-ini-menguat-lagi-cek-saham-saham-pilihan
IHSG Hari Ini Tembus ke Level 7.000!,detikFinance,"Kamis, 17 Mar 2022 09:15 WIB",https://finance.detik.com/bursa-dan-valas/d-5987107/ihsg-hari-ini-tembus-ke-level-7-000
"IHSG Hari Ini 'Parkir' di 6.952, Masih Hijau",detikFinance,"Rabu, 16 Mar 2022 12:43 WIB",https://finance.detik.com/bursa-dan-valas/d-5985748/ihsg-hari-ini-parkir-di-6-952-masih-hijau
"IHSG Hari Ini Menguat ke 6.952, Cek Saham yang Bisa Cuan",detikFinance,"Rabu, 16 Mar 2022 09:24 WIB",https://finance.detik.com/bursa-dan-valas/d-5985349/ihsg-hari-ini-menguat-ke-6-952-cek-saham-yang-bisa-cuan
"IHSG Hari Ini Menguat, Simak Saham-saham yang Berpotensi Cuan!",detikFinance,"Selasa, 15 Mar 2022 09:38 WIB",https://finance.detik.com/bursa-dan-valas/d-5983448/ihsg-hari-ini-menguat-simak-saham-saham-yang-berpotensi-cuan
