title,category,publish_date,article_url
"Bakal Ada Produk Investasi Baru Nih, Beli Saham Bisa DP Dulu Lho",detikFinance,"Selasa, 03 Nov 2020 21:40 WIB",https://finance.detik.com/bursa-dan-valas/d-5240395/bakal-ada-produk-investasi-baru-nih-beli-saham-bisa-dp-dulu-lho
Mau Cuan Minggu Depan? Cek Nih 6 Rekomendasi Sahamnya,detikFinance,"Minggu, 27 Sep 2020 17:59 WIB",https://finance.detik.com/portofolio/d-5190206/mau-cuan-minggu-depan-cek-nih-6-rekomendasi-sahamnya
"Digeser dari Mandiri, Royke Tumilaar Jadi Dirut BNI",detikFinance,"Rabu, 02 Sep 2020 15:08 WIB",https://finance.detik.com/bursa-dan-valas/d-5156723/digeser-dari-mandiri-royke-tumilaar-jadi-dirut-bni
Mirae Asset Sekuritas: IHSG Bakal Lebih Tinggi,detikFinance,"Selasa, 25 Agu 2020 09:16 WIB",https://finance.detik.com/market-research/d-5145339/mirae-asset-sekuritas-ihsg-bakal-lebih-tinggi
"Dapat Suntikan Dana Rp 30 T, Saham Bank BUMN Kok Malah Melempem?",detikFinance,"Senin, 03 Agu 2020 10:19 WIB",https://finance.detik.com/bursa-dan-valas/d-5117928/dapat-suntikan-dana-rp-30-t-saham-bank-bumn-kok-malah-melempem
"Bank BUMN Dapat Titipan Rp 30 T, Ini Pesan Sri Mulyani-Erick Thohir",detikFinance,"Rabu, 24 Jun 2020 17:00 WIB",https://finance.detik.com/moneter/d-5066567/bank-bumn-dapat-titipan-rp-30-t-ini-pesan-sri-mulyani-erick-thohir
"Bedah Saham BNI, Benarkah Sudah Murah?",detikFinance,"Rabu, 15 Apr 2020 14:58 WIB",https://finance.detik.com/bursa-dan-valas/d-4977985/bedah-saham-bni-benarkah-sudah-murah
Melihat Peluang Rebound Saham BNI,detikFinance,"Kamis, 09 Apr 2020 17:14 WIB",https://finance.detik.com/bursa-dan-valas/d-4971489/melihat-peluang-rebound-saham-bni
"BNI Cetak Laba Rp 2,5 T Per Akhir Februari 2020",detikFinance,"Selasa, 07 Apr 2020 15:48 WIB",https://finance.detik.com/moneter/d-4968407/bni-cetak-laba-rp-2-5-t-per-akhir-februari-2020
"BUMN Buyback Saham Rp 8 T, Pasar Modal Bisa Bergairah?",detikFinance,"Rabu, 11 Mar 2020 05:34 WIB",https://finance.detik.com/bursa-dan-valas/d-4933693/bumn-buyback-saham-rp-8-t-pasar-modal-bisa-bergairah
Mampukah Buyback 12 BUMN Rp 8 T Selamatkan Pasar Modal RI?,detikFinance,"Selasa, 10 Mar 2020 15:05 WIB",https://finance.detik.com/bursa-dan-valas/d-4932919/mampukah-buyback-12-bumn-rp-8-t-selamatkan-pasar-modal-ri
Alasan 12 BUMN Buyback Saham Rp 8 T,detikFinance,"Selasa, 10 Mar 2020 11:18 WIB",https://finance.detik.com/bursa-dan-valas/d-4932479/alasan-12-bumn-buyback-saham-rp-8-t
12 BUMN Siap Buyback Saham Rp 8 T,detikFinance,"Selasa, 10 Mar 2020 10:45 WIB",https://finance.detik.com/bursa-dan-valas/d-4932413/12-bumn-siap-buyback-saham-rp-8-t
IHSG Diperkirakan Melemah Jelang Akhir Pekan,detikFinance,"Jumat, 21 Feb 2020 08:52 WIB",https://finance.detik.com/market-research/d-4908128/ihsg-diperkirakan-melemah-jelang-akhir-pekan
Rencana BNI 2020: Caplok Bank Sampai Global Bond,detikFinance,"Rabu, 22 Jan 2020 22:00 WIB",https://finance.detik.com/energi/d-4869598/rencana-bni-2020-caplok-bank-sampai-global-bond
"Transaksi Tembus Rp 14 T, IHSG Ditutup Stagnan",detikFinance,"Jumat, 28 Jun 2019 12:10 WIB",https://finance.detik.com/bursa-dan-valas/d-4603711/transaksi-tembus-rp-14-t-ihsg-ditutup-stagnan
"Profit Taking Jelang Libur Panjang, IHSG Ditutup Anjlok ke 6.033",detikFinance,"Selasa, 28 Mei  2019 16:58 WIB",https://finance.detik.com/bursa-dan-valas/d-4568556/profit-taking-jelang-libur-panjang-ihsg-ditutup-anjlok-ke-6-033
"204 Saham Loyo, IHSG Parkir Negatif di 6.077",detikFinance,"Selasa, 28 Mei  2019 12:34 WIB",https://finance.detik.com/bursa-dan-valas/d-4568060/204-saham-loyo-ihsg-parkir-negatif-di-6-077
Siasat Berburu Cuan di Pasar Modal saat Ramadhan,detikFinance,"Senin, 13 Mei  2019 15:35 WIB",https://finance.detik.com/bursa-dan-valas/d-4547404/siasat-berburu-cuan-di-pasar-modal-saat-ramadhan
"Ada RUPS, Direksi-Komisaris Bank BUMN Dirombak Pekan Ini",detikFinance,"Senin, 13 Mei  2019 09:47 WIB",https://finance.detik.com/bursa-dan-valas/d-4546792/ada-rups-direksi-komisaris-bank-bumn-dirombak-pekan-ini
OSO Securities: IHSG Berpeluang Menguat,detikFinance,"Selasa, 07 Mei  2019 08:45 WIB",https://finance.detik.com/market-research/d-4538913/oso-securities-ihsg-berpeluang-menguat
"Puasa Hari Pertama, IHSG Ditutup Loyo ke 6.256",detikFinance,"Senin, 06 Mei  2019 16:51 WIB",https://finance.detik.com/bursa-dan-valas/d-4538230/puasa-hari-pertama-ihsg-ditutup-loyo-ke-6-256
"Jeda Siang Perdana Puasa, IHSG Masih Loyo",detikFinance,"Senin, 06 Mei  2019 12:38 WIB",https://finance.detik.com/bursa-dan-valas/d-4537704/jeda-siang-perdana-puasa-ihsg-masih-loyo
"BNI Cetak Laba Rp 4 Triliun, Tumbuh 11%",detikFinance,"Rabu, 24 Apr 2019 15:42 WIB",https://finance.detik.com/moneter/d-4523068/bni-cetak-laba-rp-4-triliun-tumbuh-11
"Jokowi Unggul Quick Count Sementara, IHSG Melejit ke 6.584",detikFinance,"Kamis, 18 Apr 2019 09:19 WIB",https://finance.detik.com/bursa-dan-valas/d-4515668/jokowi-unggul-quick-count-sementara-ihsg-melejit-ke-6-584
IHSG Diprediksi Terkoreksi,detikFinance,"Selasa, 19 Mar 2019 08:47 WIB",https://finance.detik.com/market-research/d-4473781/ihsg-diprediksi-terkoreksi
IHSG Menanti Data Neraca Perdagangan,detikFinance,"Jumat, 15 Mar 2019 08:50 WIB",https://finance.detik.com/market-research/d-4468285/ihsg-menanti-data-neraca-perdagangan
OSO: IHSG Diprediksi Lanjutkan Penguatan di 6.466-6.539,detikFinance,"Senin, 04 Mar 2019 08:51 WIB",https://finance.detik.com/market-research/d-4452386/oso-ihsg-diprediksi-lanjutkan-penguatan-di-6-466-6-539
"Putar Balik, IHSG Ditutup Negatif ke 6.419",detikFinance,"Rabu, 13 Feb 2019 16:43 WIB",https://finance.detik.com/bursa-dan-valas/d-4426804/putar-balik-ihsg-ditutup-negatif-ke-6-419
"Perdagangan Sepi, IHSG Naik Tipis ke 6.438",detikFinance,"Rabu, 13 Feb 2019 12:31 WIB",https://finance.detik.com/bursa-dan-valas/d-4426079/perdagangan-sepi-ihsg-naik-tipis-ke-6-438
"Seragam dengan Bursa Asia, IHSG Bertahan di Zona Hijau",detikFinance,"Senin, 21 Jan 2019 12:37 WIB",https://finance.detik.com/bursa-dan-valas/d-4393433/seragam-dengan-bursa-asia-ihsg-bertahan-di-zona-hijau
"Asing Beli Bersih Rp 2 T, IHSG Bertahan di 6.425",detikFinance,"Rabu, 16 Jan 2019 16:55 WIB",https://finance.detik.com/bursa-dan-valas/d-4387423/asing-beli-bersih-rp-2-t-ihsg-bertahan-di-6-425
OSO Securities: IHSG Berpeluang Menguat di Kisaran 6.317,detikFinance,"Selasa, 08 Jan 2019 08:50 WIB",https://finance.detik.com/market-research/d-4375112/oso-securities-ihsg-berpeluang-menguat-di-kisaran-6-317
