title,category,publish_date,article_url
IHSG Dibuka ke Level 6.921 Bursa Asia Serentak Hijau,detikFinance,"Selasa, 29 Agu 2023 09:42 WIB",https://finance.detik.com/bursa-dan-valas/d-6901202/ihsg-dibuka-ke-level-6-921-bursa-asia-serentak-hijau
IHSG Pagi Ini Dibuka Menguat ke 6.895 Bursa Asia Melesat,detikFinance,"Senin, 28 Agu 2023 09:50 WIB",https://finance.detik.com/bursa-dan-valas/d-6899088/ihsg-pagi-ini-dibuka-menguat-ke-6-895-bursa-asia-melesat
IHSG Dibuka Merah ke 6.894 Turun 007%,detikFinance,"Jumat, 25 Agu 2023 09:08 WIB",https://finance.detik.com/bursa-dan-valas/d-6894695/ihsg-dibuka-merah-ke-6-894-turun-0-07
IHSG Pagi Ini Dibuka Merah di 6.919 Turun 002%,detikFinance,"Kamis, 24 Agu 2023 09:15 WIB",https://finance.detik.com/bursa-dan-valas/d-6892718/ihsg-pagi-ini-dibuka-merah-di-6-919-turun-0-02
3 Fakta Bos BCA Kasih Hadiah Saham Rp 74 Miliar ke Anaknya,detikFinance,"Selasa, 22 Agu 2023 06:30 WIB",https://finance.detik.com/bursa-dan-valas/d-6888586/3-fakta-bos-bca-kasih-hadiah-saham-rp-74-miliar-ke-anaknya
Sisa Kepemilikan Saham Bos BCA Usai Beri Hadiah Senilai Rp 74 M ke Anaknya,detikFinance,"Senin, 21 Agu 2023 14:04 WIB",https://finance.detik.com/bursa-dan-valas/d-6887607/sisa-kepemilikan-saham-bos-bca-usai-beri-hadiah-senilai-rp-74-m-ke-anaknya
Bos BCA Beri Hadiah Saham buat Dua Anaknya Senilai Rp 74 Miliar!,detikFinance,"Senin, 21 Agu 2023 11:09 WIB",https://finance.detik.com/bursa-dan-valas/d-6887169/bos-bca-beri-hadiah-saham-buat-dua-anaknya-senilai-rp-74-miliar
IHSG Sempat Dibuka Melemah Lalu Balik Arah Menguat!,detikFinance,"Selasa, 15 Agu 2023 09:31 WIB",https://finance.detik.com/bursa-dan-valas/d-6876898/ihsg-sempat-dibuka-melemah-lalu-balik-arah-menguat
Lanjutkan Pelemahan IHSG Pagi Ini Dibuka Melemah di 6.875,detikFinance,"Rabu, 02 Agu 2023 09:09 WIB",https://finance.detik.com/bursa-dan-valas/d-6854176/lanjutkan-pelemahan-ihsg-pagi-ini-dibuka-melemah-di-6-875
Seharian Merah IHSG Ditutup Melemah 065% ke Level 6.886,detikFinance,"Selasa, 01 Agu 2023 16:35 WIB",https://finance.detik.com/bursa-dan-valas/d-6853228/seharian-merah-ihsg-ditutup-melemah-0-65-ke-level-6-886
